Price,Close,Close,High,High,Low,Low,Open,Open,Volume,Volume
Ticker,IWM,SPY,IWM,SPY,IWM,SPY,IWM,SPY,IWM,SPY
Date,,,,,,,,,,
2001-03-22,31.386030197143555,71.54334259033203,31.659745576769808,72.49622090882012,30.345912311439164,69.5603186456645,31.477268657018975,72.12279336493499,1193000.0,28624800
2001-03-23,32.20716857910156,73.70662689208984,32.2984070170027,73.82251800796175,31.750976389595877,71.78798617645454,32.02469170329929,72.9147034482823,297200.0,12861700
2001-03-26,32.645111083984375,74.64664459228516,32.8275879548493,74.85910758495491,32.33490096038922,73.89334974011602,32.48088301395637,74.49211980040008,1011600.0,9943800
2001-03-27,32.90789031982422,76.17253875732422,33.064820597827584,76.39144642286487,32.152435908128275,74.22170869888956,32.699866721947856,74.44061636443021,633200.0,12880700
2001-03-28,32.024681091308594,74.06718444824219,32.48087312964632,75.29691347575132,31.951691478924648,73.97704744777965,32.44437832345435,75.26472449678505,1233200.0,10953300
2001-03-29,32.07943344116211,74.35047912597656,32.62686403645711,75.0071922963466,31.933451392208244,72.20005577966997,32.02468982475741,73.84828092263666,591800.0,12060300
2001-03-30,32.6998291015625,75.1295166015625,32.791067465564836,75.1295166015625,32.07940934009618,73.71950870596999,32.28013207027697,74.39554109999055,231400.0,9183600
2001-04-02,31.933454513549805,73.52635192871094,32.845838928222655,75.57375847704677,31.87871089179418,73.26882046821908,32.68161084733205,74.87841665678191,340200.0,10561000
2001-04-03,30.849525451660156,71.07333374023438,31.860448420292922,73.49416794777005,30.74733889548966,70.86086584999869,31.860448420292922,73.38471657841157,507400.0,12836000
2001-04-04,30.948087692260742,71.36954498291016,31.331287565354348,72.17434365189223,30.802105594920686,70.37159758063314,30.893344057711108,71.18927086699436,356400.0,14884300
2001-04-05,32.444400787353516,74.07363891601562,32.444400787353516,74.35692458281576,31.386033968741454,72.43184838772098,31.386033968741454,72.94692127442886,950000.0,21522800
2001-04-06,31.53200340270996,72.94688415527344,32.0356385569,73.6551053300428,31.47725978533851,72.14852109591483,31.933451956140516,73.39112925910248,405000.0,14937800
2001-04-09,32.22541046142578,73.75812530517578,32.33489489277443,74.0349760128078,31.787464382904517,72.61209374263765,31.969941219527822,73.39757737415628,569800.0,9034300
2001-04-10,32.991817474365234,75.10379028320312,33.119550721927226,75.8120119174215,32.3713944679019,74.15090678312946,32.389643268000455,74.33118084506508,769000.0,17873600
2001-04-11,32.77283477783203,75.15525817871094,33.5027419863862,76.61032941797373,32.52466621554861,74.77539097051604,33.5027419863862,76.47512394417129,526800.0,12722300
2001-04-12,33.17428970336914,76.52023315429688,33.21078451409193,76.57818119510371,32.49912595968305,74.65953959139517,32.57211558112862,74.87844731696583,492000.0,9233200
2001-04-16,32.57576370239258,75.71541595458984,33.13779265965298,76.54596831146294,32.57576370239258,75.27117067503337,33.02830545048685,76.15966614624485,262400.0,7350000
2001-04-17,33.101295471191406,76.78419494628906,33.24727749040361,77.04173137586932,32.38963695604812,75.34199290547913,32.38963695604812,75.52870669412235,295400.0,10924700
2001-04-18,34.068424224853516,79.83594512939453,35.03555199834973,81.12362166373961,33.575737331751824,77.7048420369242,33.63048093862435,77.9430590520365,688600.0,32481600
2001-04-19,34.4479866027832,80.89833068847656,34.48448142341141,81.02065669678984,33.83121383197399,79.56558482454241,34.05018832449593,79.99695555891401,251200.0,13809900
2001-04-20,34.04652404785156,80.15789794921875,34.30564078776176,80.73735361560864,33.575733536958325,79.61707593532032,34.30564078776176,80.41543434673628,504000.0,7626700
2001-04-23,33.42976379394531,78.70282745361328,33.73997393246523,79.76516210396373,33.39326897489171,78.49036445322207,33.575745854535924,79.61064221856141,305200.0,8451800
2001-04-24,33.68521499633789,78.27791595458984,33.951629538217944,79.6106619629559,33.3932510320347,77.96887119503982,33.648717412518955,78.88312103588808,319200.0,10044700
2001-04-25,34.415138244628906,79.30158996582031,34.45163306116927,79.62350922840342,33.54289904274697,77.87226765401559,33.75822040939831,78.17487254677943,390200.0,8249000
2001-04-26,34.90781784057617,79.65570831298828,34.99905625480435,80.62146616370424,34.43337697283947,79.51406304228087,34.48812057825147,79.6621480740473,323600.0,10590400
2001-04-27,35.364009857177734,80.98198699951172,35.364009857177734,81.02061572869916,34.99905620082786,79.96472122607035,35.126789423675234,80.42828562470676,1658400.0,7938700
2001-04-30,35.40050506591797,81.54854583740234,35.8019535355636,81.94128260615194,35.22167855191114,80.26730432876565,35.63772550210076,81.41333549762021,1112800.0,10766900
2001-05-01,35.83846664428711,81.7997055053711,35.83846664428711,81.86408839035819,35.04651746493123,80.22229780664124,35.27278985233728,80.52490276938978,563400.0,10578000
2001-05-02,35.74723434448242,81.65159606933594,35.98445494268359,82.2117373168842,35.400529243988125,81.12364871071836,35.911465274488165,82.03146332790715,590200.0,9572900
2001-05-03,35.30561828613281,80.61500549316406,35.49174544288778,81.2202151611749,35.1450405600237,79.97760685240408,35.45525063169824,81.20733564239752,385600.0,9926200
2001-05-04,35.801971435546875,81.98640441894531,35.94795352959828,81.99284418028996,34.84214383099012,79.47543782538462,35.09031255556445,79.6106433410303,754000.0,12145300
2001-05-07,35.58298873901367,81.27820587158203,36.13041933499849,82.0121816847416,35.54649392282322,81.27177102052102,35.98443728586068,81.67738768186709,269000.0,7185200
2001-05-08,35.765464782714844,81.23953247070312,35.947941643851145,81.8318626413978,35.418759860306245,80.84035087979287,35.801959598066915,81.67734279515079,437800.0,6952600
2001-05-09,35.54648208618164,80.89833068847656,35.91143569531209,81.47778647977387,35.43699488969247,80.51846331503195,35.43699488969247,80.64079423544452,237000.0,9507400
2001-05-10,35.58298873901367,81.13654327392578,36.07567571852481,82.08942662271299,35.58298873901367,80.97558361388124,36.07567571852481,81.93490672445796,562600.0,6872400
2001-05-11,35.37131881713867,80.57640075683594,35.89320282104474,81.43914211215458,35.272782524094055,80.09352181292215,35.63773629509476,81.12366257751853,1009600.0,7734400
2001-05-14,35.364009857177734,80.73731994628906,35.517289724594576,80.76307406651058,35.145038220242895,80.1321104013239,35.37130770517954,80.41540081166438,249400.0,7914000
2001-05-15,35.710716247558594,81.11075592041016,35.83844947588074,81.44554969459107,35.345762575566425,80.38321545528576,35.40050618324036,80.83390523879842,435000.0,9782200
2001-05-16,36.396820068359375,83.02296447753906,36.40411791449555,83.18392408677205,35.43699041553125,80.23514777881768,35.43699041553125,80.37678810878086,633200.0,14909000
2001-05-17,36.772735595703125,83.15172576904297,36.8055800922064,83.75050059206315,36.312893154026916,82.77186346930222,36.404131579037035,83.05515393832731,173600.0,11824600
2001-05-18,36.915061950683594,83.5316162109375,36.98805156633297,83.5316162109375,36.58660311151067,82.47572139205295,36.58660311151067,83.11311526294149,309000.0,6683100
2001-05-21,37.553733825683594,84.76132202148438,37.553733825683594,84.88365289020865,36.75083406767847,83.15172601025836,36.80557767596584,83.59597608122785,376000.0,11531500
2001-05-22,37.73621368408203,84.65184783935547,37.88219572307404,85.04458955313223,37.33476516513584,84.38788163109903,37.66322127239812,84.87719514982427,896200.0,8342700
2001-05-23,36.860313415527344,83.21614837646484,37.57197181821575,84.37505995118954,36.860313415527344,83.21614837646484,37.46248740938868,84.37505995118954,659000.0,12330800
2001-05-24,37.243553161621094,83.46076202392578,37.35303768025813,83.69897905133017,36.61218157840751,82.7654154805962,37.07932220709887,83.35774553805632,540200.0,7902800
2001-05-25,36.96982192993164,82.47570037841797,37.298278130214804,83.5058358915361,36.96982192993164,82.34692975520545,37.26178330622518,83.47364200770872,339600.0,7425000
2001-05-29,36.49536895751953,81.81898498535156,37.04279949188232,82.63666250347086,36.49536895751953,81.70309387696052,37.04279949188232,82.55296036779573,753600.0,9003900
2001-05-30,36.02094268798828,80.67295837402344,36.458888964106634,81.82542485722317,35.874963380325646,80.47980487747851,36.458888964106634,81.50350563771325,849400.0,10041800
2001-05-31,36.16691589355469,81.09146118164062,36.56836445974175,81.61297373305158,36.05743143970883,80.64721593456234,36.18516469471706,80.75666730615423,972000.0,9874200
2001-06-01,36.59392166137695,81.59365844726562,36.67786227279876,81.83187555780988,35.947954565877396,80.55707802888652,36.40414688270325,81.25241990280013,538200.0,8848300
2001-06-04,37.071998596191406,81.98640441894531,37.071998596191406,82.04435244684984,36.6048582920581,81.17517132507125,36.76908634810077,81.6387358999128,417800.0,5623500
2001-06-05,37.590240478515625,82.92639923095703,37.754468570739135,83.20324506522222,37.02456098863204,81.94132221801564,37.079304614165366,82.08296747133132,1191600.0,9115400
2001-06-06,37.35300827026367,82.23747253417969,37.681467136317345,82.94569371891093,37.2800186486409,81.99925058232878,37.59022871710108,82.94569371891093,1081200.0,12064900
2001-06-07,37.50992965698242,82.53367614746094,37.6449634880976,82.63669268681218,37.2252663013544,81.76750660035756,37.2252663013544,81.79970049692957,262800.0,7355300
2001-06-08,37.29183578491211,81.76752471923828,37.54801017993562,82.32766622385994,36.98076607892884,81.2138229777778,37.51141423665962,82.21820989852004,545400.0,8170600
2001-06-11,36.797786712646484,81.18804931640625,37.29183896928874,81.76106529747447,36.77948734340014,80.74380400709985,37.29183896928874,81.58079126910678,513400.0,7012200
2001-06-12,36.88926696777344,81.04638671875,37.14544130823525,81.60008820878575,36.39887249762966,79.86172626422557,36.596493899739166,80.38967362541108,690200.0,9364400
2001-06-13,36.83802795410156,80.35107421875,37.32841957696805,81.49710635438426,36.74287629888471,80.2544974283326,37.053945903607996,81.23313012138331,759400.0,7629400
2001-06-14,35.91946792602539,78.54830932617188,36.61480203511567,80.02914007339,35.91946792602539,78.38734967591333,36.50501141027821,79.95187767291037,865200.0,12603000
2001-06-15,36.13904571533203,78.67485809326172,36.285432281711174,79.02997842637438,35.809676639001836,77.73863892570182,35.864571950405455,78.06793187767272,817800.0,16821100
2001-06-18,35.86457443237305,78.29390716552734,36.23053947760134,79.05579758875967,35.68159190975889,78.06792376161707,36.04755695498719,78.54571794789433,685600.0,11368300
2001-06-19,35.75476837158203,78.63610076904297,36.26711977220879,79.34633634016161,35.56446785871007,78.05499714683022,36.2305238418977,79.01704346656304,763600.0,7732300
2001-06-20,36.175628662109375,79.04931640625,36.26711988421491,79.32695448591916,35.49859417694654,78.19057479633521,35.49859417694654,78.24868761239343,861400.0,8787200
2001-06-21,36.22686767578125,79.9468002319336,36.4501065066757,80.26317691926526,36.06584500503915,78.86853330955088,36.10244093965823,78.9137299791697,776800.0,12259100
2001-06-22,35.57178497314453,79.32051849365234,36.322014088792024,79.79831267328157,35.498593114486916,78.87500976816197,36.322014088792024,79.73374669107254,673400.0,12212000
2001-06-25,35.322940826416016,78.59092712402344,35.780397079717616,79.70147994388752,35.22413150422308,78.44887898296136,35.75477964121638,79.59817041363526,1857600.0,8406800
2001-06-26,35.86457443237305,78.48114013671875,35.90117037847753,79.02350022436312,35.07774902671387,77.84838177506563,35.13264434191645,78.06145392066936,1007600.0,8005800
2001-06-27,36.21223068237305,78.43592834472656,36.30372191986473,78.92663358866223,35.82796916016255,78.06789694874128,35.93775696989798,78.51340552741794,989000.0,10105100
2001-06-28,36.669677734375,78.8685531616211,36.8709595235481,80.02430249115106,36.413503450054954,78.72650504247335,36.413503450054954,78.77170172346865,922600.0,10269300
2001-06-29,37.29183578491211,79.15910339355469,37.47481829338362,80.06950002539287,36.76118483508983,78.93957806240066,36.92587076796909,79.28824028782365,2283200.0,9824200
2001-07-02,36.450096130371094,80.14700317382812,37.18202578275642,80.26968203156896,36.34396599572442,79.17204516843341,37.18202578275642,79.28826594785357,2142000.0,8522200
2001-07-03,36.230525970458984,80.12760162353516,36.428147356257824,80.12760162353516,36.08413944852384,79.44965145476698,36.32201719765711,80.05012441914361,1084800.0,3303100
2001-07-05,35.75476837158203,78.5650863647461,36.22686341123944,79.83705641450794,35.69987587216065,78.55217513869763,35.864558954605805,79.46256682020949,849600.0,5517900
2001-07-06,35.096046447753906,76.8669662475586,35.663290561117016,78.44239668898061,34.967959247452015,76.8669662475586,35.535203360815125,78.32617596636138,588600.0,11665900
2001-07-09,35.42539978027344,77.28665161132812,35.48029227593502,77.8290166541591,34.858153126987645,76.9638168010451,35.224117989213234,77.15106158213744,895400.0,8339300
2001-07-10,34.766658782958984,76.35689544677734,35.535184366059006,77.89358746571972,34.61295422475699,76.32460999331784,35.535184366059006,77.66760406970886,775600.0,8630700
2001-07-11,34.766658782958984,76.43434143066406,34.8544895602044,76.7636342023775,34.214051108939366,75.60142731754569,34.69346693393615,76.25355478770501,1103400.0,15328600
2001-07-12,35.619361877441406,78.24869537353516,35.681575235956245,78.42948206175026,35.04113670608011,77.03483345083177,35.059436066627015,77.1575122432925,1254200.0,12002800
2001-07-13,35.791358947753906,78.92664337158203,35.91944607073492,78.97829811715691,35.38879542968518,77.88066186706288,35.535181909702,78.02270502829231,241200.0,10433800
2001-07-16,35.18751907348633,77.93875885009766,35.86089302259901,78.95245969126825,35.18751907348633,77.6675788628954,35.75476288651471,78.62316689191296,547200.0,6915300
2001-07-17,35.88285446166992,78.66838073730469,35.88285446166992,78.73940478652145,35.09602948008622,77.37058840394685,35.169221332846945,77.60948300034137,558400.0,7469800
2001-07-18,35.205833435058594,78.13250732421875,35.824315205790896,78.53927754277888,35.18753685950689,77.51911803151648,35.38881594312458,77.84195294575876,877800.0,7709300
2001-07-19,35.498592376708984,78.81689453125,35.92677060434698,79.40445628138382,35.315609941777495,77.9710688601596,35.57178423384543,78.88791858733362,431000.0,10082900
2001-07-20,35.498592376708984,78.34552764892578,35.7181707402087,78.73293325458945,35.315609941777495,78.07434766581474,35.315609941777495,78.22285380479474,629600.0,6705800
2001-07-23,35.24242401123047,76.80239868164062,35.73647611021035,78.694210849348,35.13263341497234,76.80239868164062,35.73647611021035,78.64256102399494,1452000.0,8065200
2001-07-24,34.65687561035156,76.05987548828125,35.260718265917106,76.96380892370034,34.32750942739823,75.38192048564916,35.13263110675852,76.83467698323126,588200.0,12269000
2001-07-25,34.85816955566406,76.8992691040039,34.87646892423597,77.1446267708269,34.36777774936317,75.84037106864935,34.73008235193559,76.13737857358349,603600.0,12088500
2001-07-26,35.370506286621094,77.70635223388672,35.53518936613971,78.02918710392868,34.569042304225455,76.5506028080082,34.770324105495284,76.87343767805015,622800.0,12898200
2001-07-27,35.31563186645508,78.00334930419922,35.527892292852975,78.35201150840162,35.19486271432261,77.42225055659706,35.37052718943276,78.0162654558744,592200.0,8478800
2001-07-30,35.260719299316406,78.02916717529297,35.498597054491455,78.35200196288298,35.02284154414136,77.67405186458471,35.46200112110085,78.2486973924095,378000.0,8547700
2001-07-31,35.2168083190918,78.35198974609375,35.74379594775272,79.2107313294429,35.17655195127931,77.99687449075573,35.34855313218879,78.12600641523007,652200.0,11918100
2001-08-01,35.75476837158203,78.84270477294922,35.79136709398363,79.22364742181436,35.29731226246716,78.48113142133926,35.516893428514706,78.75231143504672,439000.0,11940800
2001-08-02,35.644989013671875,79.16557312011719,36.04754992651421,79.57880139045264,35.46200652673526,78.70069008447243,36.029250560984075,79.56589016216009,553000.0,11070100
2001-08-03,35.553489685058594,78.73295593261719,35.7877069917073,79.00413599383819,35.169225433039955,78.06145892906872,35.68157683836796,79.00413599383819,303000.0,10816300
2001-08-06,35.059444427490234,77.67406463623047,35.4986012644407,78.45532435952965,34.98624975993777,77.54492774432022,35.4986012644407,78.35201484600147,236800.0,8550100
2001-08-07,35.096046447753906,77.97752380371094,35.16923833590025,78.25516195858765,34.8764679912233,77.42225242002617,35.05945050368073,77.65468896902028,427400.0,8865100
2001-08-08,34.30922317504883,76.5312271118164,35.24975323467049,78.22934153908886,34.30922317504883,76.46666112841464,34.766679484049476,77.5578444743591,1126400.0,15183800
2001-08-09,34.65687561035156,76.7572250366211,34.65687561035156,76.8153378809238,34.199419476148975,76.09864399963175,34.47389315667053,76.64100427408536,535200.0,14118500
2001-08-10,34.62028121948242,77.02192687988281,34.839859615258135,77.37704220288069,34.22138079290046,75.76286820906824,34.528789988568306,76.70555015639464,425400.0,11173300
2001-08-13,34.913063049316406,77.04132843017578,34.99357579948917,77.38353267194444,34.62395035191942,76.71203541829249,34.82157179540944,77.22211520499165,1614800.0,7431600
2001-08-14,35.02285385131836,77.0090103149414,35.27903105925582,77.70633465877235,34.920384084980064,76.70554974363482,34.96796132798836,77.57074463514991,4667800.0,13178100
2001-08-15,34.97893142700195,76.3439712524414,35.21680920860477,77.22854036771939,34.773989151482525,76.24066667917712,35.041144799886844,76.98318769590716,931600.0,8520600
2001-08-16,35.205833435058594,76.6087417602539,35.315624056734784,76.67330777105747,34.583694024470844,75.54338534074715,34.85816778656982,76.05992327931735,1579400.0,10734700
2001-08-17,34.65687561035156,75.38189697265625,35.13263110675852,76.10504842149513,34.62027967803349,74.904103030672,34.91305272075941,75.96300037564586,2412000.0,11604600
2001-08-20,35.0411376953125,76.0792465209961,35.0411376953125,76.12444319379732,34.60198095069308,75.25279026059201,34.620277519666104,75.4142076528918,2469600.0,10417400
2001-08-21,34.43730163574219,74.78147888183594,35.13263560721995,76.53770159277131,34.4007056987362,74.76856765281575,35.022845004110984,76.05990730190707,910400.0,14480800
2001-08-22,34.89476013183594,75.55624389648438,34.89476013183594,75.8209707601099,34.320195227434645,74.75561508334349,34.730077008393295,75.38191529624538,1277800.0,11752300
2001-08-23,34.43730163574219,75.28506469726562,35.12897517589205,75.87907947065163,34.43730163574219,75.21404065630996,34.839862526990046,75.51750611747188,842200.0,8744100
2001-08-24,35.16925048828125,76.84760284423828,35.16925048828125,76.91862690284476,34.711794049068196,75.37547676779243,34.76668938019226,75.67894230437129,2401000.0,11687700
2001-08-27,35.0411376953125,76.38919067382812,35.297311997658745,76.96383638829342,34.89475118307586,76.35691014022541,35.16922484648562,76.81533509636797,249400.0,7425100
2001-08-28,34.65687561035156,75.27217864990234,35.02284051771363,76.50540527828637,34.58368374571541,75.27217864990234,35.00454394759993,76.36981522549458,985000.0,12046600
2001-08-29,34.5105094909668,74.6006851196289,34.78498331154577,75.65958313844573,34.327526943914144,74.36178553357693,34.78498331154577,75.62729767981975,653000.0,16180000
2001-08-30,34.07499694824219,73.16728973388672,34.47389740623541,74.72980921552757,33.89201447200508,72.34083331140128,34.32751365891853,74.1551635803285,959400.0,17692600
2001-08-31,34.36045837402344,73.70318603515625,34.45194963666427,74.10349803561294,34.129901397321575,73.04460028268213,34.1811362810331,73.21893383377686,995600.0,15985400
2001-09-04,34.03472900390625,73.23184204101562,34.58001581583953,75.00743337291475,34.03472900390625,73.19956151789458,34.290903266669524,73.50948015540985,697400.0,24473400
2001-09-05,33.79686737060547,73.41262817382812,34.162832372544,73.72900981004895,33.44920173560042,72.2827064257855,34.107937063834946,73.41262817382812,569200.0,21477100
2001-09-06,33.010032653808594,71.52082061767578,33.59557872376745,73.15436887082465,33.010032653808594,71.52082061767578,33.485788137627516,72.73468263860961,305400.0,21653000
2001-09-07,32.39888000488281,70.19719696044922,32.973444925493745,71.83074019652287,32.26713238557535,70.13908413716189,32.680674609770385,71.03656445204874,4950200.0,33133900
2001-09-10,32.150020599365234,71.05594635009766,32.42449431442884,71.24964428781324,31.87554688430163,69.53861874461568,32.150020599365234,69.53861874461568,4777800.0,23408700
2001-09-17,30.55806541442871,67.34334564208984,31.10335226698474,68.69925090529888,30.00911813153478,64.56696421060639,30.00911813153478,65.21263385271246,1338800.0,32388700
2001-09-18,30.064016342163086,67.18195343017578,30.686155539780508,67.98904078553075,29.862734535356573,66.73643963367735,30.645899178419207,67.36274020960404,4303400.0,22029200
2001-09-19,29.335752487182617,65.82601928710938,30.26530102706522,67.4724788760431,28.398880292449594,63.637199553062935,30.195769583397645,67.21421002910292,1636000.0,42771800
2001-09-20,28.21955108642578,63.73402786254883,29.021015037735417,65.73560207950749,28.032908222677573,63.637176464327155,28.947820389162416,64.82521075878395,732000.0,36210900
2001-09-21,27.68891143798828,63.046417236328125,27.831637555331216,64.15465445987078,26.89842574923555,60.79105883406466,27.264390725415627,61.10214036459324,1011200.0,49782100
2001-09-24,28.545265197753906,65.26292419433594,28.757525532146715,65.56105114772036,27.996317790104793,64.20005270387904,27.996317790104793,64.62779620212729,1702800.0,25549600
2001-09-25,28.892940521240234,65.94339752197266,29.09422242212944,66.10542061170723,28.45378356378068,64.74442764684724,28.633105662332618,65.29530516303434,924600.0,25466200
2001-09-26,28.464744567871094,65.71011352539062,29.13080045935774,66.36468848773517,28.307379576317594,65.0879451734357,28.984413966177023,66.33228187734557,990600.0,18587500
2001-09-27,28.922199249267578,66.28043365478516,28.92952010923074,66.29339827683641,28.043883123718054,64.80926550346061,28.464743224719907,65.61938132225387,1879400.0,20536800
2001-09-28,29.350393295288086,67.68675231933594,29.56265367560242,71.04387018102139,29.013706149191112,66.42945184364855,29.130814843141863,66.74053828154328,2264800.0,21687200
2001-10-01,29.201261520385742,67.57659149169922,29.491437914544967,67.60899808909792,28.668661016116797,66.64334181015765,29.45837842540577,67.336800471338,906000.0,20457400
2001-10-02,29.52082061767578,68.4255599975586,29.52082061767578,68.4255599975586,29.017602950070422,67.17474214013488,29.017602950070422,67.40157336929464,1107200.0,19833100
2001-10-03,30.192991256713867,69.57273864746094,30.395013616195776,69.91622692952537,29.017596080718626,67.62846087466993,29.017596080718626,67.79048402240251,1441200.0,32045800
2001-10-04,30.494182586669922,69.63105773925781,30.832111109071437,70.62263844403596,30.137892983233346,69.1838723451213,30.30318194562802,70.1819353591842,2346200.0,32674100
2001-10-05,30.339927673339844,69.49497985839844,30.45012223823399,69.7477356066025,29.755903765547753,68.38673703066713,30.45012223823399,69.50793953632095,503800.0,29796100
2001-10-08,30.06444549560547,69.04127502441406,30.409719199847867,69.54030888674507,29.93588703201447,68.61353665839671,29.93588703201447,68.87276963438198,348000.0,12970300
2001-10-09,29.81467056274414,68.67188262939453,30.10117305342642,69.18387631207622,29.75222828705473,68.43856892729772,29.990981296744646,69.09314375510007,1017200.0,15976300
2001-10-10,30.85416030883789,70.20133972167969,30.85416030883789,70.35040308802674,29.78895659484572,68.38667976957498,29.78895659484572,68.56814972042592,638600.0,19987400
2001-10-11,31.350048065185547,71.2901611328125,31.73572640999747,71.48459082281387,31.22148955103672,70.60966216236015,31.22148955103672,70.60966216236015,1523400.0,23006300
2001-10-12,31.250856399536133,70.9660873413086,31.50797327352338,71.21884287326155,30.780698228608735,69.54028665108423,31.26554919267308,70.73925608757524,573800.0,31360500
2001-10-15,31.368392944335938,70.83648681640625,31.430835207427446,70.93369670089112,30.96435097995794,70.03284884461962,31.129639982815103,70.40226123931691,590600.0,16873000
2001-10-16,31.790813446044922,71.28368377685547,31.882641326822217,71.68550285664921,31.48961810918998,70.60966706779149,31.552060395551056,71.16054957954908,966400.0,15877100
2001-10-17,30.890901565551758,69.76712036132812,32.121394728291435,72.03544286763061,30.890901565551754,69.76712036132812,32.06630023630808,71.98359430936583,797400.0,28542300
2001-10-18,30.692550659179688,69.61811065673828,31.056191092875217,70.0977027735494,30.59705167874261,69.18388977179573,31.056191092875217,69.8773487033421,969400.0,16510000
2001-10-19,31.07455825805664,69.57273864746094,31.203116747069306,69.93567386067869,30.652149392130838,68.70429694900024,30.652149392130838,69.34590722954613,519200.0,21912500
2001-10-22,31.35369110107422,70.94668579101562,31.4969422761587,71.0114940512142,31.103919318451574,69.48199537667183,31.129630995970256,69.54032627203786,369600.0,17540600
2001-10-23,31.148021697998047,70.58373260498047,31.695315142814756,71.47161586427866,31.148021697998047,70.24023954307532,31.59246835343871,71.26422653241139,851600.0,22062500
2001-10-24,31.350048065185547,70.39580535888672,31.361066966060385,70.93371834720978,31.07456433385287,70.1365673838636,31.22148955103672,70.62911904195221,527600.0,16065200
2001-10-25,32.047935485839844,71.65957641601562,32.047935485839844,71.67901839687251,30.854172845966154,69.1773813392005,31.00109803903899,69.63752634950613,1195000.0,27467900
2001-10-26,32.047935485839844,71.49752044677734,32.194860678912676,72.45021662720472,31.73572120203818,71.07625959185056,31.73572120203818,71.25772458916047,951600.0,18623300
2001-10-29,31.40513801574707,69.63750457763672,31.963450347430964,71.6465943436258,31.368407420646054,69.63750457763672,31.959779249576204,71.39383878240413,516400.0,18727500
2001-10-30,30.743968963623047,68.80148315429688,31.148013823113217,69.7995409771925,30.615410509405322,68.41262380614823,31.148013823113217,69.57270965380714,887200.0,26178600
2001-10-31,31.258203506469727,68.56816864013672,31.504301502819555,69.90323722162651,31.00476051423713,68.56816864013672,31.092914476650037,69.2810691949744,1531200.0,28124200
2001-11-01,31.809167861938477,70.32450103759766,31.809167861938477,70.64854720685912,31.037814453738424,68.50335820405276,31.346354696072968,69.08664229763383,786000.0,29806800
2001-11-02,31.588787078857422,70.80410766601562,31.845903992274543,70.88835791340503,31.533689796735416,69.90974177027364,31.75407612285926,70.27915430814028,369600.0,17575900
2001-11-05,32.047935485839844,71.73086547851562,32.06630218586081,71.99658078560185,31.816530198346488,71.25775586114403,32.029568785818874,71.36793532462126,305600.0,15929500
2001-11-06,32.507076263427734,72.84559631347656,32.507076263427734,72.89744489897686,31.772453071033887,71.19295849866555,31.86428097008312,71.51700474121255,1671200.0,23245800
2001-11-07,32.28667449951172,72.74838256835938,32.56215806554447,73.3122248190843,32.180153851028734,72.35304575082006,32.21321053381807,72.4372959951362,584200.0,19716000
2001-11-08,32.21320724487305,72.97521209716797,32.65398258694086,73.93439114104311,31.93772370696696,72.52154933999587,32.45196020486435,73.1501998353295,483200.0,22563500
2001-11-09,32.10303497314453,73.05296325683594,32.136091672598965,73.20850402097544,31.893667469504326,72.22340592202289,31.978147569686865,72.74835909133857,421400.0,15895800
2001-11-12,32.23157501220703,72.60580444335938,32.24259390571338,73.00762358701003,31.243506459805825,71.29017741492166,31.845896925303574,71.93826993687549,230200.0,26068800
2001-11-13,32.81926727294922,74.23898315429688,32.81926727294922,74.23898315429688,32.41522536429186,73.35109482505005,32.507053198185034,73.51960022616272,442200.0,15296200
2001-11-14,33.14619064331055,74.31023406982422,33.14619064331055,74.78982078455982,32.47768379176472,73.69454367843348,33.058036663536505,74.64075744298741,285600.0,17571300
2001-11-15,33.021305084228516,74.44638061523438,33.20496083797576,74.64728769005858,32.83764933048126,73.83717213731204,32.984574493951946,74.12233439413576,363400.0,19470200
2001-11-16,33.054359436035156,74.11582946777344,33.11313061821089,74.59541634417202,32.793568620449825,73.49366150647357,32.93314877693508,74.58245667488619,423200.0,18134900
2001-11-19,33.42533493041992,75.02967071533203,33.56491224325657,75.08151930490368,33.061697455948526,74.17418876561453,33.1131208239601,74.47879304865587,316200.0,13625400
2001-11-20,33.23435974121094,74.40103149414062,33.664113704524716,75.0491240857462,33.09477951894915,74.29733430609778,33.425360568561885,74.77044407357364,457000.0,16209700
2001-11-21,33.12046813964844,73.90845489501953,33.22331488287967,74.31675131043887,32.822946803534705,73.56496672806402,33.16822041497978,74.2065767935951,384800.0,11470200
2001-11-23,33.60164260864258,74.97132110595703,33.62735429034224,75.0166873713801,33.07638728046681,73.88252579125124,33.07638728046681,73.90845007785758,224600.0,6717100
2001-11-26,33.77427673339844,75.13336181640625,33.84774068312376,75.39907716349644,33.388601506202285,74.576001884984,33.601642756861004,75.01670497158408,549200.0,13726000
2001-11-27,33.66409683227539,74.80931091308594,33.917539841316376,75.76200759567674,33.46574830191888,73.9408644680684,33.75592469990169,74.93245005954549,420800.0,19261400
2001-11-28,33.07639694213867,73.45478057861328,33.69715138231482,74.64079070126974,33.07639694213867,73.39645464367213,33.498802864538156,74.36211080815185,641400.0,20195500
2001-11-29,34.049774169921875,74.44638061523438,34.049774169921875,74.47878227061247,33.1314954403947,73.23444596828651,33.18659272463919,73.66218935352208,507000.0,16354700
2001-11-30,33.64573287963867,73.9149169921875,34.002025483441734,74.47227667676829,33.572271700496835,73.89547007286868,33.939583200934734,74.14174827206315,740200.0,13680300
